"PLEASE do not sort this page, it will break the scripts (But manually add stuff where appropriate)",,,,Can be completed with v1.2.x data. Leave the class columns empty.
Class (Reference only) added to help with organizing efforts. Be nice and add them as you go.
,Game,,Server,Changed,,Client Duplicates
class (for reference only),Reference,class (for reference only),Reference,Name,Notes,188
a (PathPoint),func_1179_a,,func_730_a,isAssigned,Returns true if this point has already been assigned to a path,,[1]
a (PathPoint),func_1180_a,,func_731_a,distanceTo,Returns the linear distance to another path point
ModelRenderer,func_923_a,*,*,entityLimbDefine,"Takes seven arguements for X, Y, Z positioning, width, length, height, and a size multiplier and creates an entity limb.",DUPLICATE,DUPLICATE
GuiGameOver,func_6450_b,*,*,doesGuiPauseGame,Returns true if this GUI should pause the game when it is displayed in single-player,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1031_b,*,*,getSpecialRendererForEntity,"Returns the TileEntitySpecialRenderer used to render this TileEntity instance, or null if it has no special renderer",DUPLICATE,DUPLICATE
TileEntityFurnace,func_487_i,*,*,smeltItem,Turn one item from the furnace source stack into the appropriate smelted item in the furnace result stack,DUPLICATE,DUPLICATE
TileEntityFurnace,func_486_d,*,*,getSmeltingResultItem,"Returns the item ID of the result of smelting the given item ID, or -1 if the given item can't be smelted.",DUPLICATE,DUPLICATE
TileEntityFurnace,func_485_a,*,*,isBurning,Returns true if the furnace is currently burning,DUPLICATE,DUPLICATE
TileEntityMobSpawner,func_484_a,*,*,anyPlayerInRange,Returns true if there is a player in range (using World.getClosestPlayer),DUPLICATE,DUPLICATE
TileEntityFurnace,func_489_b,*,*,getBurnTimeRemainingScaled,"Returns an integer between 0 and the passed value representing how much burn time is left on the current fuel item, where 0 means that the item is exhausted and the passed value means that the item is fresh",DUPLICATE,DUPLICATE
TileEntityFurnace,func_488_a,*,*,getItemBurnTime,"Returns the number of ticks that the supplied fuel item will keep the furnace burning, or 0 if the item isn't fuel",DUPLICATE,DUPLICATE
EntityList,func_1084_a,*,*,createEntity,create a new instance of an entity by using an entityID,DUPLICATE,DUPLICATE
EntityList,func_1081_a,*,*,createEntityFromNBT,create a new instance of an entity from NBT store,DUPLICATE,DUPLICATE
EntityList,func_1080_a,*,*,addMapping,adds a mapping between Entity classes and both a string representation and an ID,DUPLICATE,DUPLICATE
NBTTagFloat,func_735_a,*,*,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes",DUPLICATE,DUPLICATE
NBTTagFloat,func_736_a,*,*,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes",DUPLICATE,DUPLICATE
TileEntitySignRenderer,func_932_a,*,*,renderTileEntitySignAt,*,DUPLICATE,DUPLICATE
TileEntityMobSpawnerRenderer,func_930_a,*,*,renderTileEntityAt,*,DUPLICATE,DUPLICATE
RenderGlobal,func_938_b,*,*,releaseEntitySkin,Decrement the reference counter for this entity's skin image data,DUPLICATE,DUPLICATE
ItemRenderer,func_4132_a,*,*,renderItem,Renders the item stack for being in an entity's hand Args: itemStack,DUPLICATE,DUPLICATE
EntityList,func_1082_a,*,*,getEntityID,gets the entityID of a specific entity,DUPLICATE,DUPLICATE
ItemStack,func_1099_b,*,*,canHarvestBlock,Checks if the itemStack object can harvest a specified block,DUPLICATE,DUPLICATE
GuiChest,func_589_a,*,*,drawGuiContainerBackgroundLayer,Draw the background layer for the GuiContainer (everything behind the items),DUPLICATE,DUPLICATE
GuiChest,func_587_j,*,*,drawGuiContainerForegroundLayer,Draw the foreground layer for the GuiContainer (everythin in front of the items),DUPLICATE,DUPLICATE
World,func_630_d,*,*,blockExists,"Returns whether a block exists at world coordinates x, y, z",DUPLICATE,DUPLICATE
Timer,func_904_a,*,*,updateTimer,Updates all fields of the Timer using the current time,DUPLICATE,DUPLICATE
Minecraft,func_6272_a,*,*,displayGuiScreen,Sets the argument GuiScreen as the main (topmost visible) screen.,DUPLICATE,DUPLICATE
RenderHelper,func_1159_a,*,*,disableStandardItemLighting,Disables the OpenGL lighting properties enabled by enableStandardItemLighting,DUPLICATE,DUPLICATE
RenderHelper,func_1158_b,*,*,enableStandardItemLighting,Sets the OpenGL lighting properties to the values used when rendering blocks as items,DUPLICATE,DUPLICATE
Block,func_222_c,*,*,setHardness,Sets how many hits it takes to break a block.,DUPLICATE,DUPLICATE
Minecraft,func_6264_a,*,*,getAppDir,gets the working dir (OS specific) for the specific application (which is always minecraft),DUPLICATE,DUPLICATE
CompressedStreamTools,func_1143_a,*,*,writeGzippedCompoundToOutputStream,"Write the compound, gzipped, to the outputstream.",DUPLICATE,DUPLICATE
Block,func_219_b,*,*,setResistance,Sets the the blocks resistance to explosions. Returns the object for convenience in constructing.,DUPLICATE,DUPLICATE
World,func_692_l,*,*,removeBlockTileEntity,"Removes the TileEntity for a given block in X,Y,Z coordinates",DUPLICATE,DUPLICATE
EntityPlayer,func_454_b,*,*,canHarvestBlock,Checks if the player has the ability to harvest a block (checks current inventory item for a tool if necessary),DUPLICATE,DUPLICATE
World,func_678_c,*,*,releaseEntitySkin,Decrement the reference counter for this entity's skin image data,DUPLICATE,DUPLICATE
World,func_672_b,*,*,removeWorldAccess,Removes a worldAccess from the worldAccesses object,DUPLICATE,DUPLICATE
World,func_654_a,*,*,setBlockTileEntity,"Sets the TileEntity for a given block in X, Y, Z coordinates",DUPLICATE,DUPLICATE
WorldProviderHell,func_4092_a,*,*,getChunkLoader,Returns the chunk loader back for the world provider. Args: fileName,DUPLICATE,DUPLICATE
WorldProvider,func_4095_a,*,*,registerWorld,"associate an existing world with a World provider, and setup its lightbrightness table",DUPLICATE,DUPLICATE
WorldProviderHell,func_4094_c,*,*,getChunkProvider,Returns the chunk provider back for the world provider,DUPLICATE,DUPLICATE
WorldProviderHell,func_4098_a,*,*,registerWorldChunkManager,creates a new world chunk manager for WorldProvider,DUPLICATE,DUPLICATE
WorldChunkManagerHell,func_4071_a,*,*,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length",DUPLICATE,DUPLICATE
World,func_688_b,*,*,setBlockAndMetadataWithNotify,"Sets the block ID and metadata, then notifies neighboring blocks of the change",DUPLICATE,DUPLICATE
World,func_669_m,*,*,saveLevel,Saves the global data associated with this World,DUPLICATE,DUPLICATE
NetClientHandler,func_848_a,*,*,processReadPackets,Processes the packets that have been read since the last call to this function.,DUPLICATE,DUPLICATE
NetClientHandler,func_847_a,*,*,addToSendQueue,Adds the packet to the send queue,DUPLICATE,DUPLICATE
World,func_660_k,*,*,sendQuittingDisconnectingPacket,"If on MP, sends a quitting packet.",DUPLICATE,DUPLICATE
InventoryPlayer,func_474_j_,*,*,onInventoryChanged,"Called when an the contents of an Inventory change, usually",DUPLICATE,DUPLICATE
BlockRedstoneWire,func_279_b,*,*,isPowerProviderOrWire,"Calls canProvidePower() on the specified block and returns the result, but bypasses the wiresProvidePower flag",DUPLICATE,DUPLICATE
BlockRedstoneTorch,func_273_a,*,*,checkForBurnout,*,DUPLICATE,DUPLICATE
ItemRenderer,func_898_a,*,*,renderInsideOfBlock,"Renders the texture of the block the player is inside as an overlay. Args: partialTickTime, blockTextureIndex",DUPLICATE,DUPLICATE
ItemRenderer,func_890_d,*,*,renderFireInFirstPerson,Renders the fire on the screen for first person mode. Arg: partialTickTime,DUPLICATE,DUPLICATE
ItemRenderer,func_892_c,*,*,renderWarpedTextureOverlay,Renders a texture that warps around based on the direction the player is looking. Texture needs to be bound before being called. Used for the water overlay. Args: parialTickTime,DUPLICATE,DUPLICATE
ItemRenderer,func_893_b,*,*,renderOverlays,Renders all the overlays that are in first person mode. Args: partialTickTime,DUPLICATE,DUPLICATE
MathHelper,func_1110_d,*,*,convertToBlockCoord_float,Takes a float and converts it into a block coordinate taking into account integer conversion rounds to zero below zero.,DUPLICATE,DUPLICATE
ItemRenderer,func_4133_a,*,*,renderItemInFirstPerson,Renders the active item in the player's hand when in first person mode. Args: partialTickTime,DUPLICATE,DUPLICATE
Chunk,func_1023_e,*,*,removeChunkBlockTileEntity,Removes the TileEntity for a given block in this chunk,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1028_a,*,*,hasSpecialRenderer,"Returns true if this TileEntity instance has a TileEntitySpecialRenderer associated with it, false otherwise.",DUPLICATE,DUPLICATE
World,func_607_d,*,*,setEntityDead,"Not sure what this does 100%, but from the calling methods this method should be called like this.",DUPLICATE,DUPLICATE
World,func_606_b,*,*,obtainEntitySkin,"Start the skin for this entity downloading, if necessary, and increment its reference counter",DUPLICATE,DUPLICATE
ChunkCache,func_603_b,*,*,getBlockTileEntity,"Returns the TileEntity associated with a given block in X,Y,Z coordinates, or null if no TileEntity exists",DUPLICATE,DUPLICATE
BlockPressurePlate,func_318_h,*,*,setStateIfMobInteractsWithPlate,"Checks if there are mobs on the plate. If a mob is on the plate and it is off, it turns it on, and vice versa.",DUPLICATE,DUPLICATE
BlockLever,func_267_h,*,*,checkIfAttachedToBlock,"Checks if the block is attached to another block. If it is not, it returns false and drops the block as an item. If it is it returns true.",DUPLICATE,DUPLICATE
BlockRedstoneTorch,func_6356_h,*,*,isAttachedBlockProvidingPower,Check if the block this torch is attached to is powering it (i.e. turning it off),DUPLICATE,DUPLICATE
MathHelper,func_1108_b,*,*,convertToBlockCoord_double,Takes a double and converts it into a block coordinate taking into account integer conversion rounds to zero below zero.,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1032_a,*,*,renderTileEntityAt,Render this TileEntity at a given set of coordinates,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1030_a,*,*,renderTileEntity,Render this TileEntity at its current position from the player,DUPLICATE,DUPLICATE
EntitySkeleton,func_4045_l,*,*,getHeldItem,"Returns the item that this EntityLiving is holding, if any.",DUPLICATE,DUPLICATE
EntityPigZombie,func_4049_h,*,*,becomeAngryAt,Causes this PigZombie to become angry at the supplied Entity (which will be a player).,DUPLICATE,DUPLICATE
World,func_639_a,*,*,saveWorld,"Saves the data for this World.  If passed true, then only save up to 2 chunks, otherwise, save all chunks.",DUPLICATE,DUPLICATE
IChunkProvider,func_533_b,*,*,provideChunk,"Will return back a chunk, if it doesn't exist and its not a MP client it will generates all the blocks for the specified chunk from the map seed and chunk seed",DUPLICATE,DUPLICATE
IChunkProvider,func_535_a,*,*,saveChunks,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved.",DUPLICATE,DUPLICATE
Chunk,func_1006_f,*,*,setChunkModified,Sets the isModified flag for this Chunk,DUPLICATE,DUPLICATE
Chunk,func_1005_a,*,*,setChunkBlockTileEntity,Sets the TileEntity for a given block in this chunk,DUPLICATE,DUPLICATE
Chunk,func_1002_d,*,*,getChunkBlockTileEntity,Gets the TileEntity for a given block in this chunk,DUPLICATE,DUPLICATE
TileEntityRenderer,func_4144_a,*,*,getSpecialRendererForClass,"Returns the TileEntitySpecialRenderer used to render this TileEntity class, or null if it has no special renderer",DUPLICATE,DUPLICATE
EntityFireball,func_401_c_,*,*,canBeCollidedWith,Returns true if other Entities should be prevented from moving through this Entity.,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1026_a,*,*,setRenderingContext,"Sets references to the World, RenderEngine, FontRenderer, and EntityPlayer, as well as calculating the player's current position/angle within the current tick",DUPLICATE,DUPLICATE
WorldGenDungeons,func_531_b,*,*,pickMobSpawner,Randomly decides which spawner to use in a dungeon,DUPLICATE,DUPLICATE
WorldGenDungeons,func_530_a,*,*,pickCheckLootItem,Picks potentially a random item to add to a dungeon chest.,DUPLICATE,DUPLICATE
*,*,WorldProviderHell,func_4086_a,getChunkLoader,Returns the chunk loader back for the world provider. Args: fileName,,DUPLICATE
*,*,WorldProviderHell,func_4087_c,getChunkProvider,Returns the chunk provider back for the world provider,,DUPLICATE
*,*,WorldChunkManagerHell,func_4068_a,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length",,DUPLICATE
*,*,Block,func_237_c,setHardness,Sets how many hits it takes to break a block.,,DUPLICATE
*,*,WorldProviderHell,func_4092_a,canCoordinateBeSpawn,"Will check if the x, z position specified is alright to be set as the map spawn point",,DUPLICATE
*,*,NBTTagInt,func_381_a,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes",,DUPLICATE
*,*,NBTTagInt,func_382_a,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes",,DUPLICATE
*,*,Block,func_232_b,setResistance,Sets the the blocks resistance to explosions. Returns the object for convenience in constructing.,,DUPLICATE
*,*,MathHelper,func_588_d,convertToBlockCoord_float,Takes a float and converts it into a block coordinate taking into account integer conversion rounds to zero below zero.,,DUPLICATE
*,*,MathHelper,func_584_b,convertToBlockCoord_double,Takes a double and converts it into a block coordinate taking into account integer conversion rounds to zero below zero.,,DUPLICATE

EntityLiving,func_6376_z,*,*,getEntityTexture,"returns the directory and filename as a String"
Chunk,func_1018_b,*,*,generateHeightMap,"Generates the height map for a chunk from scratch"
Chunk,func_1019_c,*,*,getBlockLightValue,"Gets the amount of light on a block taking into account sunlight"
Chunk,func_1010_a,*,*,setBlockIDWithMetadata,"Sets a blockID of a position within a chunk with metadata. Args: x, y, z, blockID, metadata"
Chunk,func_1011_a,*,*,setLightValue,"Sets the light value at the coordinate. If enumskyblock is set to sky it sets it in the skylightmap and if its a block then into the blocklightmap. Args enumSkyBlock, x, y, z, lightValue"
Chunk,func_1013_a,*,*,getEntitiesOfTypeWithinAAAB,"Gets all entities that can be assigned to the specified class. Args: entityClass, aabb, listToFill"
RenderBlocks,func_4152_a,*,*,renderStandardBlockWithColorMultiplier,"Renders a standard cube block at the given coordinates, with a given color ratio.  Args: block, x, y, z, r, g, b"
EntityLiving,func_432_b,*,*,heal,"Heal living entity (param: amount of half-hearts)"
EntityAnimals,func_433_a,*,*,getCanSpawnHere,"Checks if the entity's current position is a valid location to spawn this entity."
EntityLiving,func_430_f,*,*,getLook,"interpolated look vector"
EntitySpider,func_437_a,*,*,attackEntity,"Basic mob attack. Default to touch of death in EntityCreature. Overridden by each mob to define their attack."
RenderPlayer,func_185_b,*,*,drawFirstPersonHand,"*"
NetClientHandler,func_9446_a,*,*,handleHealth,"Recieves player health from the server and then proceeds to set it locally on the client."
InventoryPlayer,func_506_f,*,*,getTotalArmorValue,"Based on the damage values and maximum damage values of each armor item, returns the current armor value."
InventoryPlayer,func_507_e,*,*,damageArmor,"Damages armor in each slot by the specified amount."
InventoryPlayer,func_504_a,*,*,addItemStackToInventory,"Adds the item stack to the inventory, returns false if it is impossible."
InventoryPlayer,func_503_g,*,*,dropAllItems,"Drop all armor and main inventory items."
InventoryPlayer,func_500_a,*,*,compareInventory,"*"
InventoryPlayer,func_501_a,*,*,compareItemStack,"*"
InventoryPlayer,func_508_a,*,*,getStrVsBlock,"Gets the strength of the current item (tool) against the specified block, 1.0f if not holding anything."
InventoryPlayer,func_509_b,*,*,canHarvestBlock,"Returns whether the current item (tool) can harvest from the specified block (actually get a result)."
Tessellator,func_982_a,*,*,draw,"Draws the data set up in this tessellator and resets the state to prepare for new drawing."
Tessellator,func_980_b,*,*,setNormal,"Sets the normal for the current draw call."
Tessellator,func_981_a,*,*,setTextureUV,"Sets the texture coordinates."
Tessellator,func_986_a,*,*,setColorRGBA_F,"Sets the RGBA values for the color, converting from floats between 0 and 1 to integers from 0-255."
Tessellator,func_987_a,*,*,setColorOpaque_F,"Sets the RGB values as specified, converting from floats between 0 and 1 to integers from 0-255."
Tessellator,func_988_c,*,*,setTranslationF,"Sets the translation for all vertices in the current draw call. (F suffix indicates float parameters)"
Tessellator,func_989_c,*,*,disableColor,"Disables colors for the current draw call."
NBTTagCompound,func_762_a,*,*,setTag,"Stores the given tag into the map with the given string key. This is mostly used to store tag lists."
NBTTagCompound,func_760_m,*,*,getBoolean,"Retrieves a boolean value using the specified key, or false if no such key was stored. This uses the getByte method."
NBTTagCompound,func_761_a,*,*,setByte,"Stores a new NBTTagByte with the given byte value into the map with the given string key."
BlockLeaves,func_310_a,*,*,setGraphicsLevel,"Pass true to draw this block using fancy graphics, or false for fast graphics."
ModelZombie,func_863_a,*,*,setRotationAngles,"Sets the models various rotation angles."
World,func_619_c,*,*,getCelestialAngle,"calls calculateCelestialAngle"
NetworkManager,func_968_b,*,*,isServerTerminating,"Is the server terminating? Client side aways returns false."
NetworkManager,func_969_e,*,*,getReadThread,"Returns the read thread."
NetworkManager,func_963_f,*,*,getWriteThread,"Returns the write thread."
NetworkManager,func_964_b,*,*,sendPacket,"Sends a data packet if there is one to send, or sends a chunk data packet if there is one and the counter is up, or does nothing. If it sends a packet, it sleeps for 10ms."
NetworkManager,func_965_d,*,*,sendNetworkPacket,"Static accessor to sendPacket."
NetworkManager,func_966_c,*,*,readNetworkPacket,"Static accessor to readPacket."
NetworkManager,func_967_a,*,*,processReadPackets,"Checks timeouts and processes all pending read packets."
RenderBlocks,func_1241_b,*,*,renderBlockTorch,"Renders a torch block at the given coordinates"
RenderBlocks,func_1242_e,*,*,renderBlockRedstoneWire,"Renders a redstone wire block at the given coordinates"
EntityPlayer,func_6416_v,*,*,getCurrentEquippedItem,"Returns the currently being used item by the player."
EntityPlayerSP,func_6419_n,*,*,getPlayerArmorValue,"*"
RenderEngine,func_1066_a,*,*,registerTextureFX,"*"
EntityPlayerSP,func_425_j,*,*,onLivingUpdate,"Called frequently so the entity can update its state every tick as required. For example, zombies and skeletons use this to react to sunlight and start to burn."
EntityLiving,func_427_e,*,*,getPosition,"interpolated position vector"
EntityLiving,func_426_b,*,*,faceEntity,"changes pitch and yaw so that the entity calling the function is facing the entity provided as an argument"
EntityLiving,func_420_c,*,*,canEntityBeSeen,"returns true if the entity provided in the argument can be seen. (Raytrace)"
EntityGhast,func_422_g,*,*,getDropItemId,"Returns the item ID for the item the mob drops on death."
EntityLiving,func_429_A,*,*,isOnLadder,"Check if an entity is on a ladder. Returns a bool."
BlockRedstoneTorch,func_9270_h,*,*,isAttachedBlockProvidingPower,"Check if the block this torch is attached to is powering it (i.e. turning it off)"
InventoryPlayer,func_511_b,*,*,decrementAnimations,"Decrement the number of animations remaining. Only called on client side. This is used to handle the animation of receiving a block."
InventoryPlayer,func_513_b,*,*,readFromNBT,"Reads from the given tag list and fills the slots in the inventory with the correct items."
InventoryPlayer,func_512_i,*,*,copyInventory,"*"
WorldGenFlowers,func_516_a,*,*,generate,"*"
Chunk,func_994_a,*,*,getEntitiesWithinAABBForEntity,"Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity Args: entity, aabb, listToFill"
Tessellator,func_991_a,*,*,addVertex,"Adds a vertex with the specified x,y,z to the current draw call. It will trigger a draw() if the buffer gets full."
Chunk,func_999_b,*,*,getHeightValue,"Returns the value in the height map at this x, z coordinate in the chunk"
BlockFluids,func_287_j,*,*,checkForHarden,"Forces lava to check to see if it is colliding with water, and then decide what it should harden to."
Entity,func_359_G,*,*,handleLavaMovement,"Whether or not the current entity is in lava"
World,func_604_a,*,*,checkIfAABBIsClear,"Returns true if there are no solid, live entities in the specified AxisAlignedBB"
EntityLiving,func_354_B,*,*,isEntityAlive,"Checks whether target entity is alive."
ChunkCache,func_601_g,*,*,isBlockOpaqueCube,"Returns true if the block at the specified coordinates is an opaque cube. Args: x, y, z"
Tessellator,func_979_a,*,*,setColorOpaque,"Sets the RGB values as specified, and sets alpha to opaque."
Tessellator,func_978_a,*,*,setColorRGBA,"Sets the RGBA values for the color. Also clamps them to 0-255."
NetworkManager,func_973_c,*,*,readPacket,"Reads a single packet from the input stream and adds it to the read queue. If no packet is read, it shuts down the network."
NetworkManager,func_972_a,*,*,addToSendQueue,"Adds the packet to the correct send queue (chunk data packets go to a separate queue)."
NetworkManager,func_971_a,*,*,isRunning,"Whether the network is operational."
NetworkManager,func_970_a,*,*,onNetworkError,"Used to report network errors and causes a network shutdown."
Tessellator,func_977_b,*,*,startDrawingQuads,"Sets draw mode in the tessellator to draw quads."
NetworkManager,func_974_a,*,*,networkShutdown,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns NetworkMasterThread to stop reading and writing threads."
TexturePackList,func_6530_b,*,*,availableTexturePacks,"Returns a list of the available texture packs."
TexturePackList,func_6531_a,*,*,setTexturePack,"Sets the new TexturePack to be used, returning true if it has actually changed, false if nothing changed."
RenderEngine,func_1076_b,*,*,bindTexture,"*"
RenderEngine,func_1070_a,*,*,getTexture,"*"
RenderBlocks,func_1216_f,*,*,renderBlockMinecartTrack,"Renders a minecart track block at the given coordinates"
RenderBlocks,func_1217_b,*,*,renderTopFace,"Renders the given texture to the top face of the block. Args: block, x, y, z, texture"
RenderBlocks,func_1214_n,*,*,renderBlockStairs,"Renders a stair block at the given coordinates"
GuiButton,func_560_b,*,*,mouseDragged,"Fired when the mouse button is dragged. Equivalent of MouseListener.mouseDragged(MouseEvent e)."
GuiButton,func_561_a,*,*,drawButton,"Draws this button to the screen."
GuiButton,func_562_c,*,*,mousePressed,"Returns true if the mouse has been pressed on this control. Equivalent of MouseListener.mousePressed(MouseEvent e)."
World,func_702_a,*,*,getPathToEntity,"Returns a path between two entities"
RenderBlocks,func_1218_o,*,*,renderBlockDoor,"Renders a door block at the given coordinates"
EntityPlayer,func_364_b,*,*,addToPlayerScore,"Adds a value to the player score. Currently not actually used and the entity passed in does nothing. Args: entity, scoreToAdd"
RenderGlobal,func_942_a,*,*,drawOutlinedBoundingBox,"Draws lines for the edges of the bounding box."
RenderGlobal,func_940_a,*,*,playSound,"Plays the specified sound. Arg: x, y, z, soundName, unknown1, unknown2"
GameSettings,func_1043_a,*,*,getKeyBinding,"Gets a key binding."
GameSettings,func_1042_a,*,*,setKeyBinding,"Sets a key binding."
GameSettings,func_1041_b,*,*,saveOptions,"Saves the options to the options file."
GameSettings,func_1047_d,*,*,getOptionDisplayString,"The string that appears inside the button/slider in the options menu."
GameSettings,func_1046_b,*,*,getOptionControlType,"Returns 1 if the option is controlled by a button and 0 if controlled by a slider."
GameSettings,func_1045_b,*,*,setOptionValue,"For non-float options. Toggles the option on/off, or cycles through the list i.e. render distances."
GameSettings,func_1049_c,*,*,getOptionFloatValue,"If the specified option is controlled by a slider (float value), this will return the float value. Otherwise it returns 0.0f."
GameSettings,func_1048_a,*,*,setOptionFloatValue,"If the specified option is controlled by a slider (float value), this will set the float value."
RenderBlocks,func_1229_c,*,*,renderBlockLever,"Renders a lever block at the given coordinates"
RenderBlocks,func_1228_k,*,*,renderStandardBlock,"Renders a standard cube block at the given coordinates"
RenderBlocks,func_1223_a,*,*,renderBlockUsingTexture,"Renders a block using the given texture instead of the block's own default texture"
RenderBlocks,func_1222_j,*,*,renderBlockFluids,"Renders a block based on the BlockFluids class at the given coordinates"
RenderBlocks,func_1221_g,*,*,renderBlockLadder,"Renders a ladder block at the given coordinates"
RenderBlocks,func_1220_c,*,*,renderEastFace,"Renders the given texture to the east (z-negative) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1226_h,*,*,renderBlockReed,"Renders a reed block at the given coordinates"
RenderBlocks,func_1225_d,*,*,renderWestFace,"Renders the given texture to the west (z-positive) face of the block.  Args: block, x, y, z, texture"
PlayerController,func_719_a,*,*,clickBlock,"Called by Minecraft class when the player is hitting a block with an item. Args: x, y, z, side"
EntityFireball,func_396_a,*,*,canAttackEntity,"If the entity can attack the other one."
RenderGlobal,func_955_b,*,*,drawSelectionBox,"Draws the selection box for the player. Args: entityPlayer, rayTraceHit, i, itemStack, partialTickTime"
Tessellator,func_6513_a,*,*,setColorRGBA_I,"Sets the color to the given color (packed as bytes in integer) and alpha values."
MCHashTable,func_1054_c,*,*,removeEntry,"Removes the specified entry from the map and returns it"
MCHashTable,func_1055_e,*,*,computeHash,"Makes the passed in integer suitable for hashing by a number of shifts"
MCHashTable,func_1056_d,*,*,getHash,"Returns the hash code for a key"
MCHashTable,func_1057_a,*,*,lookup,"Returns the object associated to a key"
GameSettings,func_1050_a,*,*,parseFloat,"Parses a string into a float."
MCHashTable,func_1052_b,*,*,removeObject,"Removes the specified object from the map and returns it"
MCHashTable,func_1053_a,*,*,insert,"Adds an object to a slot"
MCHashTable,func_1058_a,*,*,clearMap,"Removes all entries from the map"
MCHashTable,func_1059_a,*,*,copyTo,"Copies the hash slots to a new array"
RenderBlocks,func_1234_a,*,*,renderBlockByRenderType,"Renders the block at the given coordinates using the block's rendering type"
RenderBlocks,func_1235_d,*,*,renderBlockFire,"Renders a fire block at the given coordinates"
RenderBlocks,func_1236_f,*,*,renderSouthFace,"Renders the given texture to the south (x-positive) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1237_a,*,*,renderTorchAtAngle,"Renders a torch at the given coordinates, with the base slanting at the given delta"
RenderBlocks,func_1231_e,*,*,renderNorthFace,"Renders the given texture to the north (x-negative) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1232_i,*,*,renderBlockCrops,"Renders a crop block at the given coordinates"
RenderBlocks,func_1233_l,*,*,renderBlockCactus,"Renders a cactus block at the given coordinates"
PlayerController,func_729_b,*,*,sendBlockRemoved,"Notifies the server upon the completion of your removal of a block."
PlayerController,func_722_a,*,*,sendPlaceBlock,"Tells the server a block at x,y,z coordinate"
PlayerController,func_727_b,*,*,getBlockReachDistance,"player reach distance = 4F"
ModelRenderer,func_924_c,*,*,compileDisplayList,"Compiles a GL display list for this model"
ModelRenderer,func_925_a,*,*,setPosition,"*"
EntityRenderer,func_920_e,*,*,hurtCameraEffect,"*"
ModelRenderer,func_922_a,*,*,render,"*"
ModelRenderer,func_923_a,*,*,addBox,"Creates a textured box. Args: originX, originY, originZ, width, height, depth, scaleFactor."
Tessellator,func_983_a,*,*,addVertexWithUV,"Adds a vertex specifying both x,y,z and the texture u,v for it."
Tessellator,func_984_b,*,*,setTranslationD,"Sets the translation for all vertices in the current draw call. (D suffix indicates double parameters)"
Tessellator,func_985_d,*,*,reset,"Clears the tessellator state in preparation for new drawing."
NBTTagCompound,func_764_f,*,*,getLong,"Retrieves a long value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_765_a,*,*,setDouble,"Stores a new NBTTagDouble with the given double value into the map with the given string key."
NBTTagCompound,func_763_a,*,*,setCompoundTag,"Stores the given NBTTagCompound into the map with the given string key."
Tessellator,func_990_b,*,*,setColorOpaque_I,"Sets the color to the given opaque value (stored as byte values packed in an integer)."
MobSpawnerBase,func_4126_a,*,*,getSkyColorByTemp,"takes temperature, returns color"
Path,func_1033_a,*,*,sortBack,"Sorts a point to the left"
Path,func_1036_b,*,*,dequeue,"Returns and removes the first point in the path"
Path,func_1037_b,*,*,sortForward,"Sorts a point to the right"
TileEntity,func_480_a,*,*,getDistanceFrom,"Returns the square of the distance between this entity and the passed in coordinates."
ItemStack,func_1089_c,*,*,getMaxStackSize,"Returns maximum size of the stack."
ItemStack,func_1088_b,*,*,getIconIndex,"Returns the icon index of the current stack."
ItemStack,func_1087_a,*,*,hitBlock,"Calls the corresponding fct in di"
ItemStack,func_1086_a,*,*,writeToNBT,"Write the stack fields to a NBT object. Return the new NBT object."
ItemStack,func_1085_a,*,*,splitStack,"Remove the argument from the stack size. Return a new stack object with argument size."
GuiButton,func_559_a,*,*,mouseReleased,"Fired when the mouse button is released. Equivalent of MouseListener.mouseReleased(MouseEvent e)."
GuiButton,func_558_a,*,*,getHoverState,"Returns 0 if the button is disabled, 1 if the mouse is NOT hovering over this button and 2 if it IS hovering over this button."
World,func_612_i,*,*,onBlockHit,"Called whenever a block gets hit. Args: x, y, z, side"
RenderGlobal,func_933_a,*,*,playRecord,"Plays the specified record. Arg: recordName, x, y, z"
RenderGlobal,func_939_a,*,*,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
GuiScreen,func_6449_h,*,*,onGuiClosed,"Called when the screen is unloaded. Used to disable keyboard repeat events"
