"name","notch","supername","package","side"
"GenLayerZoomVoronoi","ka","GenLayer","net/minecraft/src","1"
"MapGenMineshaft","xd","MapGenStructure","net/minecraft/src","1"
"NoiseGenerator","dj","","net/minecraft/src","1"
"WorldGenHellLava","pe","WorldGenerator","net/minecraft/src","1"
"Packet11PlayerPosition","ag","Packet10Flying","net/minecraft/src","1"
"MathHelper","il","","net/minecraft/src","1"
"BiomeGenHell","v","BiomeGenBase","net/minecraft/src","1"
"EntityMob","gz","EntityCreature","net/minecraft/src","1"
"BlockSandStone","qd","Block","net/minecraft/src","1"
"TileEntityDispenser","be","TileEntity","net/minecraft/src","1"
"ItemLeaves","tn","ItemBlock","net/minecraft/src","1"
"ContainerChest","cf","Container","net/minecraft/src","1"
"BlockReed","qh","Block","net/minecraft/src","1"
"ComponentNetherBridgeCrossing2","xi","ComponentNetherBridgePiece","net/minecraft/src","1"
"Packet254ServerPing","dw","Packet","net/minecraft/src","1"
"Chunk","lc","","net/minecraft/src","1"
"GenLayerShore","iq","GenLayer","net/minecraft/src","1"
"StructureStrongholdStart","uh","StructureStart","net/minecraft/src","1"
"EnumMobType","qr","","net/minecraft/src","1"
"NBTTagList","rm","NBTBase","net/minecraft/src","1"
"GenLayerTemperature","pf","GenLayer","net/minecraft/src","1"
"EnchantmentModifierDamage","kp","","net/minecraft/src","1"
"ItemSword","pg","Item","net/minecraft/src","1"
"ConsoleLogManager","hk","","net/minecraft/src","1"
"WorldProviderHell","vh","WorldProvider","net/minecraft/src","1"
"TileEntityChest","jq","TileEntity","net/minecraft/src","1"
"WorldGenBigMushroom","vf","WorldGenerator","net/minecraft/src","1"
"BlockSapling","hi","BlockFlower","net/minecraft/src","1"
"Packet71Weather","fc","Packet","net/minecraft/src","1"
"WorldGenTrees","xp","WorldGenerator","net/minecraft/src","1"
"GenLayerZoomFuzzy","wb","GenLayer","net/minecraft/src","1"
"Packet32EntityLook","qz","Packet30Entity","net/minecraft/src","1"
"IInventory","ln","","net/minecraft/src","1"
"StructureStart","to","","net/minecraft/src","1"
"ContainerFurnace","bo","Container","net/minecraft/src","1"
"NetworkWriterThread","ws","","net/minecraft/src","1"
"GenLayerDownfallMix","sx","GenLayer","net/minecraft/src","1"
"ItemBucket","bf","Item","net/minecraft/src","1"
"BlockLog","uc","Block","net/minecraft/src","1"
"StatBase","us","","net/minecraft/src","1"
"DragonPart","ec","Entity","net/minecraft/src","1"
"BlockOreStorage","n","Block","net/minecraft/src","1"
"NetworkListenThread","eo","","net/minecraft/src","1"
"WeightedRandomChoice","cp","","net/minecraft/src","1"
"RecipesWeapons","wm","","net/minecraft/src","1"
"ComponentVillageHouse3","gg","ComponentVillage","net/minecraft/src","1"
"EntityChicken","wh","EntityAnimal","net/minecraft/src","1"
"PlayerCapabilities","vs","","net/minecraft/src","1"
"ItemPickaxe","ba","ItemTool","net/minecraft/src","1"
"IEnchantmentModifier","y","","net/minecraft/src","1"
"ChunkCoordinates","bu","","net/minecraft/src","1"
"BlockVine","nu","Block","net/minecraft/src","1"
"ChunkFolderPattern","cm","","net/minecraft/src","1"
"AchievementList","es","","net/minecraft/src","1"
"IRecipe","dz","","net/minecraft/src","1"
"ChunkProviderHell","pn","","net/minecraft/src","1"
"WorldChunkManagerHell","hh","WorldChunkManager","net/minecraft/src","1"
"BlockGravel","mk","BlockSand","net/minecraft/src","1"
"ItemAxe","rr","ItemTool","net/minecraft/src","1"
"EntityZombie","tr","EntityMob","net/minecraft/src","1"
"EntityEnderPearl","nb","EntityThrowable","net/minecraft/src","1"
"ChunkProvider","nt","","net/minecraft/src","1"
"ItemSign","tv","Item","net/minecraft/src","1"
"EnumEnchantmentType","pl","","net/minecraft/src","1"
"EntityWaterMob","at","EntityCreature","net/minecraft/src","1"
"WorldGenReed","is","WorldGenerator","net/minecraft/src","1"
"StructureMineshaftStart","vj","StructureStart","net/minecraft/src","1"
"Packet17Sleep","jx","Packet","net/minecraft/src","1"
"ItemCloth","bj","ItemBlock","net/minecraft/src","1"
"BlockPortal","am","BlockBreakable","net/minecraft/src","1"
"BlockTrapDoor","nw","Block","net/minecraft/src","1"
"ItemMap","wa","ItemMapBase","net/minecraft/src","1"
"EntityTNTPrimed","px","Entity","net/minecraft/src","1"
"RConThreadQueryAuth","g","","net/minecraft/src","1"
"EntityPainting","pv","Entity","net/minecraft/src","1"
"Packet22Collect","dl","Packet","net/minecraft/src","1"
"BlockBookshelf","hc","Block","net/minecraft/src","1"
"ItemAppleGold","xy","ItemFood","net/minecraft/src","1"
"BlockFurnace","ru","BlockContainer","net/minecraft/src","1"
"WorldProvider","wk","","net/minecraft/src","1"
"BlockSnow","jp","Block","net/minecraft/src","1"
"BlockEndPortalFrame","xz","Block","net/minecraft/src","1"
"BlockLever","wx","Block","net/minecraft/src","1"
"ComponentNetherBridgeCrossing","ut","ComponentNetherBridgePiece","net/minecraft/src","1"
"Packet10Flying","ih","Packet","net/minecraft/src","1"
"StatTypeDistance","bn","","net/minecraft/src","1"
"RecipesTools","hb","","net/minecraft/src","1"
"BlockLilyPad","gi","BlockFlower","net/minecraft/src","1"
"GenLayerDownfall","ui","GenLayer","net/minecraft/src","1"
"InventoryLargeChest","np","","net/minecraft/src","1"
"MapGenBase","gb","","net/minecraft/src","1"
"BlockSign","tb","BlockContainer","net/minecraft/src","1"
"NetLoginHandler","go","NetHandler","net/minecraft/src","1"
"BlockMushroomCap","un","Block","net/minecraft/src","1"
"MaterialLogic","as","Material","net/minecraft/src","1"
"ComponentStrongholdRoomCrossing","ki","ComponentStronghold","net/minecraft/src","1"
"BlockCauldron","fu","Block","net/minecraft/src","1"
"BiomeGenSwamp","rx","BiomeGenBase","net/minecraft/src","1"
"RConOutputStream","ey","","net/minecraft/src","1"
"GuiStatsListener","lj","","net/minecraft/src","1"
"Packet200Statistic","no","Packet","net/minecraft/src","1"
"SpawnerAnimals","cs","","net/minecraft/src","1"
"WorldGenTaiga2","wc","WorldGenerator","net/minecraft/src","1"
"BlockSilverfish","ps","Block","net/minecraft/src","1"
"ContainerWorkbench","iu","Container","net/minecraft/src","1"
"NetworkManager","om","","net/minecraft/src","1"
"PropertyManager","qq","","net/minecraft/src","1"
"ComponentVillageWell","ot","ComponentVillage","net/minecraft/src","1"
"ContainerPlayer","aa","Container","net/minecraft/src","1"
"EntityFireball","ch","Entity","net/minecraft/src","1"
"WorldChunkManager","xb","","net/minecraft/src","1"
"ComponentVillageHall","s","ComponentVillage","net/minecraft/src","1"
"BlockDeadBush","ja","BlockFlower","net/minecraft/src","1"
"ItemSaddle","qy","Item","net/minecraft/src","1"
"EnchantmentHelper","sz","","net/minecraft/src","1"
"StatTypeSimple","bt","","net/minecraft/src","1"
"Packet61DoorChange","ft","Packet","net/minecraft/src","1"
"EntityCow","ca","EntityAnimal","net/minecraft/src","1"
"Empty2","id","","net/minecraft/src","1"
"Enchantment","mo","","net/minecraft/src","1"
"MapGenNetherBridge","kf","MapGenStructure","net/minecraft/src","1"
"BlockDispenser","ww","BlockContainer","net/minecraft/src","1"
"BiomeGenTaiga","i","BiomeGenBase","net/minecraft/src","1"
"BlockPane","we","Block","net/minecraft/src","1"
"BlockEndPortal","t","BlockContainer","net/minecraft/src","1"
"Packet51MapChunk","el","Packet","net/minecraft/src","1"
"ComponentVillageRoadPiece","cw","ComponentVillage","net/minecraft/src","1"
"Packet9Respawn","og","Packet","net/minecraft/src","1"
"ItemMapBase","cr","Item","net/minecraft/src","1"
"NibbleArray","vn","","net/minecraft/src","1"
"BlockStoneBrick","qa","Block","net/minecraft/src","1"
"EntityBoat","gf","Entity","net/minecraft/src","1"
"Block","ti","","net/minecraft/src","1"
"Packet40EntityMetadata","tm","Packet","net/minecraft/src","1"
"ComponentNetherBridgeCorridor4","mi","ComponentNetherBridgePiece","net/minecraft/src","1"
"Pathfinder","gc","","net/minecraft/src","1"
"ComponentNetherBridgeCorridor2","dh","ComponentNetherBridgePiece","net/minecraft/src","1"
"EntityBlaze","mf","EntityMob","net/minecraft/src","1"
"MapData","iw","MapDataBase","net/minecraft/src","1"
"BlockFlower","vd","Block","net/minecraft/src","1"
"StringTranslate","mp","","net/minecraft/src","1"
"ThreadMonitorConnection","wq","","net/minecraft/src","1"
"ServerGUI","tt","","net/minecraft/src","1"
"ICommandListener","ry","","net/minecraft/src","1"
"BlockMobSpawner","dg","BlockContainer","net/minecraft/src","1"
"Packet0KeepAlive","lq","Packet","net/minecraft/src","1"
"Packet60Explosion","ql","Packet","net/minecraft/src","1"
"MinecraftException","tg","","net/minecraft/src","1"
"RConThreadClient","o","RConThreadBase","net/minecraft/src","1"
"FoodStats","ra","","net/minecraft/src","1"
"ItemFlintAndSteel","xj","Item","net/minecraft/src","1"
"WorldGenSpikes","nl","WorldGenerator","net/minecraft/src","1"
"RedstoneUpdateInfo","xa","","net/minecraft/src","1"
"SlotEnchantment","c","Slot","net/minecraft/src","1"
"EntityDamageSourceIndirect","hs","EntityDamageSource","net/minecraft/src","1"
"StructurePieceBlockSelector","cb","","net/minecraft/src","1"
"MapGenCaves","rn","MapGenBase","net/minecraft/src","1"
"ChunkProviderServer","ku","","net/minecraft/src","1"
"EntityList","jb","","net/minecraft/src","1"
"BlockPistonExtension","k","Block","net/minecraft/src","1"
"ChunkProviderEnd","fx","","net/minecraft/src","1"
"ComponentMineshaftStairs","ko","StructureComponent","net/minecraft/src","1"
"BlockGlowStone","lp","Block","net/minecraft/src","1"
"WorldServer","fo","World","net/minecraft/src","1"
"ServerGuiFocusAdapter","ae","","net/minecraft/src","1"
"GenLayerTemperatureMix","dp","GenLayer","net/minecraft/src","1"
"NBTTagByteArray","hr","NBTBase","net/minecraft/src","1"
"PistonBlockTextures","vp","","net/minecraft/src","1"
"ComponentVillageStartPiece","j","ComponentVillageWell","net/minecraft/src","1"
"ComponentStrongholdLibrary","me","ComponentStronghold","net/minecraft/src","1"
"ChunkProviderGenerate","xl","","net/minecraft/src","1"
"WorldGenClay","mc","WorldGenerator","net/minecraft/src","1"
"BlockLadder","ds","Block","net/minecraft/src","1"
"MinecraftServer","MinecraftServer","","net/minecraft/server","1"
